id,carat,cut,color,clarity,depth,table,x,y,z,price
1840,151,Good,H,VS1,582,580,749,756,438,12038.50339
1841,101,Very Good,D,VS2,631,580,634,638,401,6475.40991
1842,38,Premium,E,VVS1,619,580,462,466,287,876.32326
1843,9,Very Good,F,SI2,616,560,622,629,385,3672.55324
1844,71,Very Good,E,VS2,625,580,569,573,357,2829.23589
1845,3,Premium,G,VVS2,618,590,426,422,262,691.3973
1846,112,Very Good,D,SI2,593,590,676,68,402,4552.74073
1847,122,Ideal,H,SI1,622,560,684,689,427,6745.68202
1848,123,Ideal,J,SI2,624,580,679,686,426,5199.07909
1849,78,Ideal,E,SI2,610,560,592,598,363,2556.70501
1850,3,Good,H,VS1,634,530,425,43,271,691.3973
1851,71,Ideal,I,VS1,613,570,573,576,352,2454.0711
1852,32,Good,H,SI2,638,560,438,436,279,718.26742
1853,42,Very Good,G,VS2,601,610,479,486,29,976.28326
1854,10,Very Good,G,SI1,631,560,641,631,401,4773.47803
1855,109,Ideal,G,VS1,621,551,657,663,41,7098.34895
1856,177,Premium,F,SI1,603,590,794,787,477,16770.74922
1857,102,Premium,G,IF,618,590,646,641,398,8215.88316
1858,46,Ideal,J,VVS1,618,560,493,497,306,1042.72985
1859,9,Fair,G,SI1,656,560,61,603,398,3618.71554
1860,129,Ideal,F,VS1,623,544,693,70,434,10191.66508
1861,31,Ideal,D,VVS2,620,560,434,437,27,691.3973
1862,73,Ideal,I,VS1,616,550,577,579,356,2479.87011
1863,7,Ideal,E,VS2,614,570,572,578,353,3070.50922
1864,151,Premium,I,VVS2,621,580,729,732,454,9880.50376
1865,23,Very Good,F,VVS2,593,570,401,405,239,691.3973
1866,38,Ideal,D,VS1,618,540,467,471,29,957.496
1867,41,Very Good,E,VS1,604,590,48,483,291,825.775
1868,8,Very Good,H,VS1,627,560,588,596,371,3437.62152
1869,52,Very Good,E,VS2,628,580,511,514,322,1700.2424
1870,51,Very Good,F,VS2,635,560,509,505,322,1700.2424
1871,9,Premium,G,SI1,606,600,622,615,375,4203.05195
1872,6,Good,G,VS1,601,610,544,55,329,1755.11631
1873,101,Premium,D,SI2,618,600,641,637,395,4222.16236
1874,33,Ideal,E,VS2,623,560,446,447,278,718.26742
1875,71,Ideal,F,VVS1,614,560,575,578,354,3366.41273
1876,3,Premium,F,SI1,621,600,428,426,265,691.3973
1877,32,Ideal,E,VS2,620,570,441,437,272,718.26742
1878,38,Very Good,D,VS2,587,610,474,477,279,976.28326
1879,157,Premium,G,SI1,592,590,768,76,452,11491.97292
1880,33,Premium,I,VS1,627,580,44,443,277,691.3973
1881,51,Very Good,D,SI1,630,580,505,507,319,1447.32781
1882,3,Ideal,E,SI1,621,580,427,429,266,691.3973
1883,57,Very Good,F,SI2,601,560,54,542,325,1373.78101
1884,31,Premium,G,VS2,615,590,435,433,267,691.3973
1885,9,Good,G,SI2,638,560,613,616,392,3565.59353
1886,158,Ideal,E,SI1,610,570,75,755,459,11119.61923
1887,3,Good,D,VS2,636,540,426,432,273,691.3973
1888,91,Ideal,E,SI1,614,540,626,624,384,4243.63941
1889,81,Ideal,J,VS2,621,560,592,597,369,2256.50139
1890,42,Ideal,E,SI1,613,570,479,481,294,976.28326
1891,41,Ideal,E,VVS2,620,560,472,476,294,976.28326
1892,34,Ideal,I,VS1,620,540,449,451,279,732.94226
1893,38,Very Good,F,VS1,602,580,471,473,284,976.28326
1894,95,Premium,G,SI2,595,560,641,636,38,4222.16236
1895,10,Very Good,H,SI2,634,610,633,629,40,3837.13867
1896,17,Ideal,F,VS2,623,560,765,761,475,16408.71818
1897,202,Very Good,H,SI1,593,600,814,821,485,16864.1912
1898,81,Good,I,VS1,594,560,597,611,359,3390.08134
1899,51,Ideal,E,VVS1,613,560,521,513,317,2059.3912
1900,34,Ideal,E,VS2,620,560,448,446,277,718.26742
1901,61,Ideal,G,VS1,615,560,548,55,338,1800.69147
1902,56,Ideal,H,SI1,618,550,531,534,329,1431.60072
1903,33,Premium,G,VVS1,619,590,441,438,272,718.26742
1904,73,Very Good,E,SI2,596,570,587,591,351,2342.79154
1905,37,Premium,F,VS2,627,580,458,455,286,732.94226
1906,10,Good,D,SI2,640,590,629,624,401,3716.84928
1907,7,Very Good,F,VS2,621,580,568,572,354,2813.05694
1908,10,Good,G,VS2,567,620,664,659,375,6477.28069
1909,7,Good,E,VS2,575,580,585,59,338,2501.35384
1910,71,Ideal,F,VS2,618,562,57,575,353,2972.68075
1911,9,Good,E,SI2,587,630,62,623,365,3648.2759
1912,54,Premium,D,SI1,623,600,522,518,324,1431.60072
1913,15,Good,F,VS2,602,580,731,735,441,14254.97579
1914,3,Premium,I,VS1,629,590,43,422,268,691.3973
1915,46,Good,F,VVS1,665,550,477,482,319,1620.03208
1916,42,Ideal,D,VS2,627,550,479,481,301,976.28326
1917,10,Premium,F,VS1,626,580,637,64,40,6517.25183
1918,4,Ideal,F,VS1,620,560,473,475,294,976.28326
1919,72,Very Good,F,SI1,634,580,569,566,36,2509.50791
1920,71,Ideal,F,SI1,612,550,576,58,354,2605.29757
1921,3,Premium,G,VS2,622,600,425,424,264,691.3973
1922,58,Very Good,H,VVS1,633,550,527,531,335,2059.3912
1923,202,Very Good,I,VS2,631,550,80,809,508,15757.03649
1924,53,Ideal,H,VS1,618,560,522,526,324,1755.11631
1925,173,Good,J,SI1,638,600,757,75,48,7898.66582
1926,11,Ideal,D,VS1,619,560,658,661,409,7821.87888
1927,101,Fair,H,SI2,645,540,626,615,40,3574.87013
1928,33,Ideal,E,VS2,593,580,453,451,268,732.94226
1929,41,Ideal,F,VVS1,623,530,477,48,298,944.43882
1930,155,Ideal,J,SI1,617,540,742,755,462,8211.74661
1931,35,Ideal,H,VS1,618,570,453,456,281,732.94226
1932,71,Premium,F,SI2,616,590,575,571,353,2263.58087
1933,94,Very Good,G,VVS1,633,570,621,614,391,4898.58435
1934,32,Ideal,E,VS2,620,550,446,438,274,718.26742
1935,101,Premium,F,SI1,618,590,641,634,394,4923.19246
1936,122,Ideal,G,VS2,620,550,691,683,426,8530.55027
1937,9,Ideal,D,SI2,609,570,62,624,379,3692.73229
1938,101,Premium,H,VS2,613,580,646,649,397,5371.0979
1939,203,Ideal,H,SI1,629,570,807,799,505,16684.70913
1940,31,Very Good,G,IF,617,540,433,436,268,760.37612
1941,206,Ideal,G,SI2,629,560,813,804,508,15040.65576
1942,135,Good,I,VS2,592,650,718,713,423,7564.18792
1943,156,Ideal,H,SI1,604,590,75,753,454,10251.61984
1944,9,Good,D,VS2,579,620,633,624,364,5460.52019
1945,10,Good,D,SI1,605,600,637,642,387,5720.24129
1946,15,Premium,E,SI2,615,600,729,722,446,8417.04313
1947,53,Ideal,E,VS1,609,570,525,519,318,1755.11631
1948,9,Fair,D,SI2,659,590,60,595,394,3412.80455
1949,32,Good,F,SI1,632,550,437,44,277,718.26742
1950,34,Premium,H,VS2,619,600,446,442,275,718.26742
1951,3,Good,G,VS2,635,540,425,428,271,691.3973
1952,164,Premium,J,SI2,630,580,754,749,474,7541.76899
1953,12,Good,I,VS1,596,610,684,689,409,5919.25485
1954,41,Premium,G,VS2,618,580,475,477,294,976.28326
1955,31,Very Good,J,VS2,627,580,43,434,271,691.3973
1956,31,Ideal,G,IF,618,550,435,439,27,760.37612
1957,171,Ideal,I,SI2,611,550,778,773,474,10517.26079
1958,6,Very Good,D,SI1,600,560,546,551,329,1431.60072
1959,3,Premium,F,VS1,605,600,429,431,26,691.3973
1960,121,Premium,D,VVS1,601,590,696,688,416,13619.11238
1961,122,Premium,G,SI1,623,580,683,676,423,6149.58935
1962,7,Very Good,F,SI1,611,590,568,578,35,2564.74354
1963,25,Very Good,F,VVS1,608,570,408,41,248,691.3973
1964,71,Ideal,F,SI2,593,570,586,581,346,2292.07264
1965,113,Ideal,F,VVS1,617,560,668,675,414,11326.20497
1966,101,Good,G,VS2,620,610,629,638,393,6162.1178
1967,4,Ideal,E,VVS2,623,540,474,476,296,976.28326
1968,112,Good,J,SI1,637,610,654,65,415,4349.49566
1969,4,Premium,D,SI1,616,580,469,473,29,957.496
1970,7,Ideal,F,SI1,613,570,576,579,354,2579.82597
1971,31,Ideal,H,VS1,618,542,433,437,269,691.3973
1972,29,Ideal,F,VS2,616,560,428,432,265,691.3973
1973,8,Premium,F,SI1,627,580,591,593,371,2823.75659
1974,33,Premium,F,SI1,609,590,442,445,27,718.26742
1975,37,Ideal,E,VS1,614,560,465,466,286,957.496
1976,152,Premium,I,SI1,605,600,74,748,45,9704.13404
1977,71,Ideal,F,VS1,617,550,573,577,355,3257.2064
1978,101,Premium,J,VS1,630,550,639,634,401,4805.87967
1979,123,Ideal,G,VVS2,613,560,689,691,423,10264.19209
1980,34,Ideal,G,VS2,629,550,452,445,282,718.26742
1981,107,Ideal,E,SI2,625,570,656,65,408,4295.23307
1982,211,Premium,E,SI2,624,610,819,81,508,14618.36779
1983,3,Ideal,F,VVS1,618,570,43,434,267,691.3973
1984,7,Very Good,F,IF,615,580,565,57,349,2732.94636
1985,7,Premium,F,SI1,608,560,572,566,346,2501.75853
1986,113,Premium,H,I1,627,590,663,658,414,3161.97332
1987,10,Very Good,E,VS2,638,590,625,632,401,5879.34622
1988,59,Premium,E,SI1,587,570,553,547,323,1789.09184
1989,116,Ideal,G,VS2,607,580,686,681,415,8043.98683
1990,192,Very Good,E,SI2,625,590,785,792,493,12291.63912
1991,7,Very Good,G,VS2,613,570,566,57,348,2724.09552
1992,4,Ideal,D,VVS2,613,560,478,475,292,976.28326
1993,3,Ideal,H,VVS2,613,570,431,433,265,691.3973
1994,9,Very Good,F,SI1,631,580,609,615,386,4131.01264
1995,12,Ideal,J,VS1,613,560,683,687,42,5268.00387
1996,153,Ideal,D,VS2,627,540,735,739,462,14742.12724
1997,101,Ideal,I,I1,616,560,645,643,397,3161.97332
1998,42,Ideal,F,SI1,616,560,481,483,297,976.28326
1999,9,Premium,E,VS1,621,590,615,609,38,4459.51684
2000,12,Very Good,H,SI2,620,580,673,679,419,4979.21304
2001,58,Ideal,G,SI2,622,550,54,536,335,1373.78101
2002,52,Very Good,I,VS1,614,570,517,519,318,1755.11631
2003,32,Very Good,I,VVS1,630,580,432,438,274,691.3973
2004,77,Premium,F,SI1,610,580,594,59,361,2706.78759
2005,123,Ideal,J,VS2,615,570,69,695,426,5040.50667
2006,32,Premium,H,SI1,626,550,438,437,274,718.26742
2007,31,Ideal,H,IF,620,560,436,439,271,774.11193
2008,79,Very Good,E,SI1,632,560,591,586,372,2740.08496
2009,7,Good,G,VS2,631,580,566,569,358,2784.14519
2010,42,Premium,F,VS1,618,590,481,483,298,976.28326
2011,71,Very Good,J,VS2,601,610,577,582,348,2013.96778
2012,51,Ideal,E,VVS1,619,540,517,511,318,2059.3912
2013,7,Very Good,F,VS2,624,560,563,566,352,2764.67212
2014,41,Ideal,D,SI1,630,530,474,479,30,976.28326
2015,32,Good,I,SI1,631,560,436,439,276,705.13312
2016,33,Ideal,E,VVS1,618,570,44,443,273,691.3973
2017,43,Very Good,E,VS1,619,530,486,489,302,976.28326
2018,10,Premium,G,VS2,613,620,643,632,391,5841.79224
2019,73,Ideal,F,VS1,612,570,579,584,356,3376.01853
2020,101,Very Good,D,VS2,598,600,642,646,385,6522.38435
2021,119,Ideal,D,VVS2,620,570,686,676,422,12937.5387
2022,41,Ideal,G,VS1,598,570,486,481,289,976.28326
2023,151,Premium,F,SI1,623,610,729,722,452,11379.01754
2024,42,Ideal,D,VVS2,621,550,481,479,298,976.28326
2025,108,Very Good,E,SI2,602,580,661,668,40,4583.24676
2026,10,Very Good,E,SI2,605,590,644,648,391,4255.81767
2027,9,Very Good,H,SI2,631,600,614,609,386,3388.98235
2028,124,Ideal,H,VS2,614,570,692,688,424,7321.13208
2029,203,Premium,G,VS2,609,590,817,814,497,16879.30836
2030,118,Very Good,F,VVS1,604,590,682,686,413,12251.70367
2031,76,Premium,H,SI1,598,570,593,591,354,2764.98761
2032,101,Very Good,H,VS2,610,630,638,641,39,5371.0979
2033,12,Very Good,F,VS1,629,570,673,678,425,8901.12165
2034,4,Ideal,G,VVS1,614,550,472,476,291,1003.60725
2035,33,Ideal,G,IF,618,550,448,445,276,787.24624
2036,53,Ideal,G,SI1,610,560,523,526,32,1539.71288
2037,101,Premium,G,SI1,628,590,633,629,396,4640.11335
2038,41,Premium,G,VS1,605,580,476,48,289,944.43882
2039,15,Premium,G,SI1,627,580,728,723,455,10082.28691
2040,54,Very Good,E,VS1,617,580,524,527,324,1755.11631
2041,9,Very Good,H,SI1,608,570,622,625,379,4243.63941
2042,72,Ideal,H,VS1,614,560,579,581,356,3346.40709
2043,3,Ideal,F,VS2,604,560,437,434,263,718.26742
2044,31,Premium,G,VS1,612,600,439,437,268,718.26742
2045,41,Premium,G,VVS2,614,580,475,48,293,944.43882
2046,28,Ideal,F,SI1,606,550,426,43,26,691.3973
2047,72,Ideal,I,SI1,613,560,578,581,355,2590.11557
2048,35,Ideal,D,SI2,618,570,453,457,281,732.94226
2049,73,Premium,E,VS2,616,590,577,573,354,2923.26579
2050,55,Very Good,F,VS2,616,561,529,531,327,1700.2424
2051,111,Premium,F,VS1,594,580,681,675,403,9042.68456
2052,5,Ideal,G,VS2,622,540,512,507,317,1700.2424
2053,3,Ideal,F,VS2,625,533,428,431,269,691.3973
2054,5,Very Good,E,VS2,611,610,511,513,313,1700.2424
2055,54,Premium,F,SI1,618,600,522,52,322,1431.60072
2056,15,Ideal,I,VS2,626,570,731,726,456,9586.82967
2057,104,Ideal,H,SI2,617,550,649,653,402,4329.75572
2058,71,Premium,I,SI2,621,580,57,567,353,2398.81141
2059,75,Ideal,F,SI1,612,550,587,592,361,2708.02586
2060,85,Fair,H,I1,667,590,586,578,388,2072.35762
2061,101,Ideal,F,SI1,623,550,638,631,395,4744.35366
2062,105,Ideal,I,SI2,618,590,653,649,402,4329.75572
2063,7,Ideal,F,VS2,620,570,571,567,353,2951.08662
2064,106,Premium,I,SI2,584,620,67,665,39,4465.13113
2065,3,Ideal,F,SI1,623,539,428,431,268,691.3973
2066,74,Ideal,I,SI1,623,570,576,579,36,2625.60371
2067,3,Good,H,SI1,631,560,427,429,27,691.3973
2068,53,Ideal,F,VVS1,614,570,52,523,32,1616.05691
2069,39,Ideal,G,VVS2,607,550,475,478,289,976.28326
2070,101,Fair,G,I1,645,560,632,626,406,2664.22451
2071,154,Ideal,I,VS2,602,590,752,757,454,9609.11064
2072,39,Ideal,G,IF,617,550,468,472,29,957.496
2073,38,Premium,F,SI1,620,580,46,463,286,764.7867
2074,62,Premium,F,VS1,601,580,556,548,332,2111.04598
2075,112,Premium,H,VS1,616,580,664,411,37,5850.94386
2076,74,Ideal,D,VS1,613,570,58,584,357,3274.73033
2077,72,Very Good,G,SI2,606,570,579,586,353,2292.07264
2078,4,Good,G,VS2,635,560,468,47,298,910.97672
2079,31,Premium,G,VS1,595,590,447,44,264,718.26742
2080,103,Ideal,F,SI1,613,570,647,653,398,5071.59264
2081,109,Premium,G,SI1,618,590,659,653,406,5058.30769
2082,135,Ideal,G,VS1,627,570,702,707,442,10128.30216
2083,5,Very Good,F,SI1,627,590,504,507,317,1462.48567
2084,109,Very Good,H,SI1,632,570,657,654,414,5307.2612
2085,73,Premium,D,VS2,598,580,585,589,351,3153.09825
2086,3,Ideal,I,VS1,620,580,428,43,266,691.3973
2087,77,Ideal,G,VS1,624,540,593,589,369,3401.97555
2088,4,Ideal,G,VVS2,624,570,47,473,294,825.775
2089,52,Ideal,E,SI2,610,570,518,521,317,1202.71406
2090,131,Ideal,E,VS1,617,550,711,705,437,11410.03287
2091,33,Ideal,G,IF,616,550,448,451,277,801.92107
2092,33,Very Good,E,VS1,583,620,449,457,264,732.94226
2093,104,Ideal,H,SI1,613,550,649,644,396,5071.59264
2094,101,Very Good,G,VS2,599,600,646,652,389,6257.43821
2095,72,Ideal,E,SI1,623,570,576,57,357,2605.29757
2096,139,Ideal,J,VS2,603,570,724,726,437,7800.8314
2097,56,Ideal,H,VVS1,617,550,53,533,328,1875.64888
2098,121,Very Good,H,SI2,626,610,67,675,421,4599.13538
2099,151,Good,J,VS2,628,590,717,72,451,5961.65695
2100,36,Ideal,G,VS2,606,560,462,467,281,848.99927
2101,32,Ideal,F,VS2,624,550,443,441,276,718.26742
2102,5,Very Good,I,VS2,617,580,508,513,315,1700.2424
2103,116,Ideal,G,VVS1,619,550,675,678,419,9514.12783
2104,91,Very Good,D,SI1,628,590,617,621,389,4249.52575
2105,54,Ideal,G,VVS2,618,560,525,523,324,2118.65785
2106,111,Premium,G,SI2,607,560,673,668,407,4640.67757
2107,151,Premium,H,SI1,620,580,738,734,456,9670.33722
2108,24,Premium,J,SI1,597,580,875,871,521,14170.74022
2109,34,Ideal,G,VS2,613,550,451,449,276,718.26742
2110,58,Ideal,D,VS2,608,570,54,542,329,1714.9316
2111,71,Ideal,G,SI1,606,560,576,582,351,2579.82597
2112,31,Ideal,I,VVS1,620,540,437,44,272,718.26742
2113,4,Ideal,F,VS1,627,550,474,476,298,976.28326
2114,101,Premium,F,VS2,621,600,643,636,397,6522.38435
2115,32,Ideal,D,VS2,620,550,437,441,272,718.26742
2116,126,Good,G,SI1,632,610,681,687,432,6708.91951
2117,23,Very Good,D,VVS2,610,590,395,398,242,691.3973
2118,207,Ideal,I,SI2,616,560,816,818,504,14632.96474
2119,41,Premium,I,VVS1,615,590,475,481,294,1003.60725
2120,31,Ideal,I,VS1,619,540,433,436,269,691.3973
2121,7,Ideal,G,VVS1,607,570,573,576,349,3257.2064
2122,163,Good,I,SI1,637,580,74,748,474,10636.72355
2123,63,Ideal,F,SI1,599,590,559,563,336,2109.16408
2124,44,Ideal,F,VVS2,609,550,496,492,301,1037.52446
2125,7,Ideal,G,SI2,614,570,569,574,351,2273.19767
2126,201,Ideal,J,SI2,629,540,803,807,506,11878.44651
2127,71,Ideal,E,SI1,617,560,569,572,352,2440.89836
2128,7,Good,H,VS2,639,590,564,56,359,2558.59072
2129,33,Premium,E,SI1,603,600,449,447,27,718.26742
2130,33,Premium,F,VS2,624,580,441,437,274,718.26742
2131,161,Ideal,H,VS2,614,570,752,757,463,12447.69147
2132,9,Ideal,I,SI2,628,550,619,614,387,3513.59546
2133,147,Very Good,J,VVS2,626,600,717,724,451,7569.25473
2134,69,Fair,G,VS1,612,654,558,564,342,2876.26646
2135,207,Premium,J,SI1,617,600,823,815,505,13178.44192
2136,83,Ideal,E,SI2,622,570,60,605,375,2940.4799
2137,3,Very Good,F,VVS2,624,570,425,427,266,691.3973
2138,46,Very Good,I,VS2,623,570,487,492,305,1015.40587
2139,32,Very Good,E,SI1,616,560,439,441,271,718.26742
2140,54,Ideal,F,SI2,608,560,526,534,322,1202.71406
2141,117,Ideal,F,VS2,618,550,674,681,419,8418.6014
2142,41,Ideal,H,IF,618,550,479,482,297,976.28326
2143,53,Ideal,E,VVS2,624,560,515,517,322,2118.65785
2144,158,Ideal,I,VS1,624,540,743,746,464,10589.22798
2145,31,Ideal,F,IF,621,560,433,436,27,760.37612
2146,26,Very Good,D,VVS2,628,600,401,405,253,691.3973
2147,121,Ideal,E,VS2,603,600,692,688,416,9019.97047
2148,9,Good,H,VS1,606,610,613,619,373,4348.12678
2149,7,Ideal,F,VS2,608,570,575,577,35,2941.30663
2150,4,Ideal,F,VVS2,611,570,48,473,291,825.775
2151,9,Fair,G,VS2,658,610,599,596,393,3645.061
2152,71,Ideal,H,IF,630,570,568,572,359,3067.39654
2153,5,Ideal,E,VS2,622,550,507,509,316,1700.2424
2154,3,Premium,G,SI2,623,590,429,425,266,691.3973
2155,101,Good,E,SI1,641,620,619,626,399,4390.14883
2156,205,Premium,I,VS2,625,590,807,812,506,16049.05362
2157,15,Good,G,VS2,636,600,724,72,459,12925.86884
2158,31,Premium,G,VS1,622,580,438,434,271,718.26742
2159,48,Premium,F,SI1,611,610,505,50,307,1355.34145
2160,116,Premium,H,SI1,612,580,676,681,415,6173.3182
2161,10,Ideal,I,VS2,625,550,641,636,40,4721.4615
2162,24,Premium,E,VVS1,603,610,406,403,244,691.3973
2163,32,Ideal,G,VVS2,624,560,44,442,275,691.3973
2164,11,Ideal,I,SI2,628,570,663,656,414,4329.75572
2165,10,Premium,H,VS2,584,600,636,63,37,5497.96291
2166,49,Ideal,H,SI2,607,560,513,518,313,1202.71406
2167,38,Ideal,D,VS1,620,570,47,469,291,792.54563
2168,32,Ideal,G,IF,616,550,442,445,273,787.24624
2169,91,Ideal,I,SI1,624,560,62,624,388,3972.05348
2170,104,Premium,H,SI1,604,590,659,655,397,5058.30769
2171,3,Ideal,G,VS1,611,560,435,436,266,691.3973
2172,42,Premium,D,VVS2,596,590,49,496,294,825.775
2173,42,Premium,G,VVS1,593,590,492,49,291,944.43882
2174,28,Very Good,G,VS2,620,560,416,419,259,691.3973
2175,31,Ideal,G,VVS1,608,560,436,439,266,705.13312
2176,36,Premium,F,SI1,611,590,462,458,281,817.15483
2177,52,Very Good,I,SI1,603,610,514,52,312,1431.60072
2178,214,Ideal,I,SI2,619,560,826,822,51,15164.63504
2179,9,Good,G,SI1,577,650,625,629,362,4292.21873
2180,32,Ideal,G,VVS2,618,550,443,441,273,718.26742
2181,78,Very Good,I,SI1,631,560,588,582,369,2705.8463
2182,43,Ideal,H,VVS2,623,550,482,485,301,976.28326
2183,31,Premium,E,VS2,627,580,431,433,271,691.3973
2184,31,Ideal,D,VS2,612,550,438,435,267,718.26742
2185,7,Ideal,F,SI1,614,570,569,567,349,2440.89836
2186,128,Ideal,G,VS1,627,530,694,697,436,9388.50034
2187,23,Good,E,VVS2,645,550,385,39,25,691.3973
2188,4,Good,D,SI2,631,570,472,475,299,976.28326
2189,32,Ideal,E,IF,612,570,44,443,27,760.37612
2190,13,Premium,J,VS1,616,560,706,70,433,5282.58446
2191,43,Ideal,H,IF,619,550,487,489,302,976.28326
2192,8,Very Good,F,SI1,616,590,59,596,365,3006.29335
2193,79,Very Good,J,VS2,608,560,598,602,365,2473.68293
2194,68,Premium,G,VS2,617,570,567,565,349,2793.58387
2195,102,Ideal,D,SI1,628,560,644,639,403,5720.24129
2196,36,Ideal,E,VS2,626,560,452,456,284,732.94226
2197,34,Premium,G,VVS2,616,580,449,444,275,718.26742
2198,108,Ideal,G,IF,623,560,655,659,409,8455.23522
2199,56,Premium,D,VS2,615,580,528,533,326,1700.2424
2200,51,Very Good,E,SI1,621,600,508,503,314,1431.60072
2201,72,Premium,D,VS2,602,600,576,581,348,3081.2541
2202,5,Very Good,J,SI1,632,550,507,503,319,1431.60072
2203,31,Very Good,G,VS2,588,620,44,441,259,691.3973
2204,4,Good,D,VS1,605,630,475,477,288,976.28326
2205,92,Good,F,VS2,631,570,611,616,387,4559.96228
2206,9,Premium,F,SI2,615,590,62,623,382,3648.2759
2207,129,Ideal,H,SI1,621,550,696,70,434,6458.12238
2208,55,Ideal,E,VS1,612,570,53,528,324,1693.26602
2209,53,Ideal,F,VS2,623,550,517,52,323,1700.2424
2210,38,Ideal,H,VVS2,614,570,463,465,285,848.99927
2211,9,Very Good,D,VS2,630,620,606,613,384,4497.07929
2212,32,Ideal,J,IF,610,570,442,446,271,787.24624
2213,51,Ideal,E,VS2,625,550,513,508,319,1700.2424
2214,41,Ideal,F,VVS2,617,570,473,48,294,944.43882
2215,10,Good,J,SI1,617,620,637,64,394,4361.10963
2216,104,Good,F,VS1,632,570,641,644,406,7724.22105
2217,7,Ideal,E,VS2,615,560,573,568,351,2951.08662
2218,101,Ideal,F,SI1,627,540,638,644,402,5071.59264
2219,7,Very Good,H,VVS2,588,580,588,578,343,3224.88216
2220,17,Premium,G,SI1,621,570,761,755,471,11444.05449
2221,9,Very Good,G,SI1,629,540,614,616,387,4214.15602
2222,71,Premium,I,VS1,619,590,571,567,352,2486.82736
2223,73,Good,F,VVS2,582,630,587,601,346,3274.67097
2224,59,Ideal,D,SI2,602,570,547,542,328,1202.71406
2225,111,Ideal,J,SI1,621,560,664,667,413,4180.49812
2226,31,Premium,F,IF,619,580,436,439,271,774.11193
2227,202,Premium,I,SI1,609,600,813,81,494,15760.51323
2228,126,Premium,J,SI1,617,580,699,691,429,5271.06399
2229,23,Very Good,E,VVS2,630,580,395,399,25,691.3973
2230,204,Premium,H,SI2,628,580,811,806,508,14752.75204
2231,5,Very Good,H,VS2,628,580,503,507,317,1676.33692
2232,104,Good,F,VS1,639,550,649,64,412,6962.95305
2233,31,Ideal,D,VS2,621,560,435,434,27,691.3973
2234,3,Very Good,E,VS2,619,610,428,432,266,691.3973
2235,171,Very Good,I,SI1,624,590,763,76,475,10733.05739
2236,3,Premium,D,SI1,597,590,434,437,26,691.3973
2237,59,Ideal,D,SI1,625,550,54,542,338,1581.22522
2238,4,Premium,D,SI2,622,580,471,475,294,976.28326
2239,7,Good,E,SI2,569,630,578,571,327,2323.36529
2240,10,Good,D,I1,578,620,651,647,375,3161.97332
2241,75,Ideal,H,SI1,621,570,582,578,36,2625.60371
2242,35,Ideal,G,VS1,621,560,452,456,282,732.94226
2243,7,Premium,D,VS1,604,580,578,571,347,3142.44693
2244,27,Very Good,E,VVS2,638,540,406,409,26,691.3973
2245,32,Ideal,I,SI2,610,560,443,445,271,718.26742
2246,20,Premium,H,SI1,582,600,834,826,483,16735.94339
2247,3,Premium,D,VS2,626,610,425,422,265,691.3973
2248,7,Good,E,SI1,636,620,56,557,355,2396.97423
2249,101,Very Good,G,VS2,625,590,634,637,397,6245.8091
2250,155,Ideal,H,IF,614,570,747,742,457,11447.87482
2251,54,Good,H,SI1,594,650,531,522,313,1431.60072
2252,24,Ideal,G,IF,613,570,40,403,246,760.37612
2253,10,Very Good,E,VVS2,619,610,638,642,396,9574.87169
2254,41,Ideal,E,SI2,607,570,481,485,293,976.28326
2255,37,Premium,E,VS2,602,580,468,465,281,957.496
2256,5,Premium,E,SI2,613,560,513,508,313,1202.71406
2257,52,Very Good,D,SI1,633,580,515,512,325,1431.60072
2258,12,Very Good,G,SI2,618,600,678,685,421,5216.44792
2259,12,Premium,E,VVS2,623,590,683,679,424,11870.91772
2260,32,Ideal,E,VVS1,625,560,442,438,275,718.26742
2261,204,Premium,I,SI2,602,590,828,822,497,14934.88804
2262,3,Good,F,VS2,634,590,423,425,269,691.3973
2263,126,Ideal,I,SI2,596,570,701,704,419,5342.49936
2264,5,Premium,G,I1,622,590,507,503,314,1779.00903
2265,10,Very Good,D,SI2,608,630,641,636,388,4222.16236
