id,carat,cut,color,clarity,depth,table,x,y,z,price
2703,104,Ideal,I,SI2,624,570,648,646,404,3995.19342
2704,153,Premium,D,SI1,616,580,735,742,455,12574.03815
2705,157,Very Good,J,SI2,621,600,737,741,459,6687.94404
2706,112,Very Good,G,SI2,633,580,67,663,422,4889.47342
2707,108,Ideal,G,VS2,613,560,662,659,405,6554.61914
2708,105,Ideal,F,VVS1,590,600,662,667,392,10066.92452
2709,201,Very Good,I,VS1,644,560,784,79,507,13953.25351
2710,83,Ideal,H,SI2,607,570,608,605,368,2664.59831
2711,32,Ideal,D,VS2,625,560,445,438,276,836.13021
2712,3,Ideal,D,VS2,610,550,438,434,266,770.41206
2713,111,Fair,E,SI2,647,610,642,639,414,3985.25466
2714,31,Ideal,F,VS2,619,550,431,435,268,588.75556
2715,41,Very Good,E,VS2,627,580,468,473,295,748.53842
2716,7,Good,F,VVS2,631,570,559,566,355,2879.86395
2717,201,Very Good,G,SI1,632,560,804,796,506,15865.04479
2718,3,Very Good,E,VS1,602,570,437,43,261,578.99424
2719,61,Premium,E,SI2,613,590,548,539,333,1632.3098
2720,141,Ideal,G,VS1,626,560,715,72,449,10699.39071
2721,33,Premium,E,VVS1,597,580,452,449,269,959.93581
2722,3,Premium,D,VS2,617,580,43,432,266,818.02426
2723,3,Premium,D,SI1,606,600,432,43,261,690.3787
2724,7,Ideal,F,VS1,625,560,57,573,357,3142.19766
2725,51,Very Good,D,SI1,610,600,515,518,315,1494.35993
2726,71,Ideal,G,VS2,618,560,573,576,355,2849.31759
2727,57,Very Good,E,SI2,588,573,542,546,321,1302.87982
2728,103,Ideal,I,VS1,613,530,654,657,401,5162.57231
2729,41,Ideal,G,IF,623,550,478,475,297,1312.34111
2730,42,Ideal,E,VS2,620,550,482,48,298,1078.01785
2731,3,Ideal,F,VVS1,622,560,427,431,267,891.74185
2732,41,Premium,G,VS2,615,580,48,482,296,1101.24517
2733,32,Ideal,D,VS2,622,560,44,438,273,943.73795
2734,107,Ideal,I,SI1,617,560,659,657,406,4855.80568
2735,34,Ideal,G,VVS2,626,540,444,447,279,903.48567
2736,207,Ideal,F,SI2,605,570,828,821,499,16585.34027
2737,104,Ideal,G,VS2,620,570,65,649,403,6665.30393
2738,3,Ideal,F,VS1,619,560,43,432,267,599.33018
2739,154,Ideal,I,VS1,615,560,742,747,458,10531.33977
2740,5,Very Good,E,SI2,630,570,504,509,319,1098.13816
2741,12,Ideal,F,VS2,627,570,671,676,422,8785.1626
2742,103,Good,D,SI2,576,580,66,667,382,4464.5252
2743,51,Ideal,F,VS2,614,560,516,513,316,1537.00053
2744,51,Very Good,D,VS2,632,560,504,508,32,1466.11203
2745,9,Very Good,H,VVS2,635,550,614,608,388,4089.88111
2746,102,Very Good,H,SI2,631,590,643,637,404,4089.90659
2747,10,Premium,F,SI1,612,580,64,644,393,5318.84614
2748,133,Premium,G,VS2,586,610,721,717,421,9117.82345
2749,13,Ideal,H,SI2,611,570,709,704,432,5986.92015
2750,27,Very Good,J,VVS2,608,570,416,42,254,219.16198
2751,105,Premium,G,SI2,613,580,66,655,403,4807.35616
2752,95,Ideal,H,SI1,619,560,629,635,391,4571.97205
2753,53,Premium,G,SI1,613,580,522,519,319,1271.93763
2754,101,Premium,G,VS2,621,590,643,638,398,5932.35171
2755,201,Premium,J,VS2,604,590,81,815,491,12771.22256
2756,152,Very Good,D,SI2,586,590,743,748,437,8651.25096
2757,114,Very Good,F,VS2,583,600,687,691,402,6966.13678
2758,32,Very Good,H,SI1,619,580,434,438,27,573.92351
2759,29,Ideal,G,VVS1,602,560,429,433,259,720.68232
2760,126,Ideal,G,VS2,608,550,702,704,428,8867.7759
2761,58,Good,E,SI1,593,640,548,542,323,1698.26165
2762,3,Ideal,F,VVS1,617,570,428,431,265,852.62121
2763,38,Ideal,D,VS1,623,540,464,47,29,995.30161
2764,55,Premium,E,VS2,591,620,537,532,316,1711.08695
2765,105,Good,E,I1,641,580,646,632,409,2816.18583
2766,53,Very Good,F,SI2,605,600,519,523,315,1067.28442
2767,4,Very Good,E,SI2,587,590,478,482,282,462.41376
2768,131,Very Good,I,SI2,596,600,709,717,425,4983.19691
2769,44,Good,D,SI1,588,620,497,50,293,976.28725
2770,3,Ideal,D,VS2,620,560,433,435,269,752.27686
2771,71,Very Good,E,VS2,607,560,581,582,353,3074.68018
2772,154,Very Good,I,VS2,620,580,738,743,459,9734.65546
2773,52,Premium,I,VS1,596,600,517,514,307,1080.39334
2774,41,Ideal,D,SI1,614,560,48,477,294,962.68835
2775,105,Ideal,D,SI1,628,570,646,648,406,5901.07288
2776,127,Ideal,G,SI2,588,560,716,706,418,5442.25757
2777,7,Ideal,F,VS1,622,560,573,568,355,3129.61926
2778,59,Ideal,F,SI1,617,560,536,54,332,1646.73032
2779,71,Very Good,I,VS2,628,590,564,567,355,2090.30039
2780,76,Very Good,H,VS2,587,610,596,599,351,2565.36016
2781,5,Very Good,G,VS1,627,590,504,507,317,1532.24028
2782,37,Ideal,G,VS2,608,570,461,466,282,686.44864
2783,11,Premium,D,VS2,600,590,667,66,398,7565.08013
2784,35,Ideal,F,VS2,624,570,45,451,281,824.83096
2785,56,Ideal,F,VS2,616,550,529,532,327,1793.56284
2786,31,Good,G,VS1,631,590,427,429,27,591.88825
2787,39,Ideal,G,VS2,620,570,468,474,292,826.57311
2788,115,Ideal,H,I1,620,550,676,669,417,3455.58657
2789,41,Ideal,H,IF,621,560,476,474,295,1274.99686
2790,152,Very Good,G,VS1,621,570,727,732,453,12565.30267
2791,131,Premium,G,VS2,603,590,712,708,428,9300.5833
2792,74,Very Good,I,VS1,623,600,578,58,361,2452.34505
2793,23,Very Good,E,VVS2,614,620,39,395,241,537.52212
2794,82,Good,G,SI2,638,600,589,584,374,2546.33987
2795,76,Very Good,I,VS1,598,610,592,596,355,2357.69385
2796,95,Good,G,VVS2,577,597,65,658,377,5625.20713
2797,55,Ideal,E,VVS2,614,560,528,531,325,2141.65936
2798,7,Premium,F,VVS1,619,590,567,56,349,3205.38782
2799,126,Ideal,H,VS1,609,570,697,699,425,7959.24592
2800,121,Premium,H,SI1,624,560,683,679,425,6243.69975
2801,55,Ideal,F,VS1,620,550,529,526,327,1946.26892
2802,101,Very Good,G,VVS2,608,590,642,65,393,7344.01818
2803,12,Ideal,H,SI2,627,550,674,669,421,5134.89439
2804,44,Ideal,G,IF,622,530,49,494,306,1347.64605
2805,4,Ideal,F,VVS2,611,570,473,48,291,1236.51597
2806,153,Very Good,H,SI1,634,550,73,734,464,10417.93025
2807,51,Very Good,D,VS1,633,570,507,51,322,1619.04326
2808,3,Premium,F,VS2,622,600,422,427,264,534.79383
2809,51,Fair,F,SI1,652,570,503,509,33,1128.29486
2810,207,Premium,E,SI2,589,610,845,835,495,16341.50865
2811,48,Ideal,G,VS1,619,550,502,506,312,1490.98023
2812,101,Premium,G,VS1,627,580,638,641,401,6649.12557
2813,115,Ideal,I,SI2,613,570,678,671,413,4243.33496
2814,7,Good,D,SI1,625,567,559,562,351,2327.17769
2815,33,Ideal,G,VVS1,614,550,446,448,274,927.67298
2816,15,Good,G,SI1,642,580,714,72,46,8497.7677
2817,6,Very Good,D,SI1,620,550,536,544,335,1885.64361
2818,109,Very Good,F,VS2,614,540,666,67,41,6598.60772
2819,10,Premium,H,VS2,626,590,637,631,397,5145.95983
2820,36,Premium,G,VS1,612,600,459,456,28,809.42596
2821,3,Very Good,J,VS1,595,600,439,445,263,164.91282
2822,7,Very Good,J,VS2,632,610,562,559,354,1700.35018
2823,104,Ideal,G,SI2,619,580,647,651,402,4555.76723
2824,52,Premium,E,VVS1,598,580,527,524,314,1932.38521
2825,42,Ideal,G,VS1,612,540,482,486,296,972.55238
2826,51,Ideal,G,VS1,621,550,514,517,32,1521.07583
2827,10,Very Good,F,SI2,629,560,636,642,402,4694.02498
2828,103,Ideal,H,SI2,605,570,658,652,396,4556.66214
2829,36,Good,I,SI1,631,570,451,455,286,436.54231
2830,113,Ideal,G,SI2,613,570,673,667,411,4567.97328
2831,31,Ideal,G,VVS2,624,560,435,431,27,734.59266
2832,31,Ideal,F,VVS2,615,560,435,437,268,826.94256
2833,42,Premium,I,SI2,615,590,478,484,296,484.82921
2834,154,Ideal,H,SI1,611,560,745,742,454,10340.95564
2835,95,Ideal,E,VS1,615,570,628,63,387,5549.89051
2836,32,Ideal,E,VVS1,616,560,441,442,272,895.50906
2837,25,Ideal,E,VVS1,612,570,408,412,251,945.27826
2838,24,Very Good,G,VVS1,617,560,398,402,246,753.72778
2839,9,Good,F,VS1,635,570,606,609,386,4305.70372
2840,3,Ideal,G,IF,615,550,433,435,267,866.11051
2841,126,Ideal,H,SI1,619,570,688,693,427,6951.4954
2842,104,Premium,I,VS1,616,560,659,652,404,5045.2546
2843,106,Ideal,H,SI2,628,570,657,649,41,4245.54299
2844,77,Very Good,D,SI1,586,590,60,604,353,2977.33539
2845,42,Ideal,G,VVS1,606,560,488,486,295,1235.15848
2846,74,Very Good,E,VS2,628,580,573,576,361,2977.70222
2847,101,Premium,G,VS2,618,590,645,64,397,5775.42956
2848,9,Premium,H,VS1,630,620,609,60,381,3707.61739
2849,13,Premium,H,SI2,613,580,699,695,427,5289.51511
2850,17,Premium,H,SI1,618,610,759,752,467,10632.58894
2851,42,Ideal,F,SI1,606,570,484,49,295,894.50604
2852,175,Very Good,E,SI1,603,610,774,782,469,14917.63642
2853,4,Ideal,E,VVS2,621,560,473,47,293,1135.34667
2854,53,Ideal,E,VS2,625,570,518,516,323,1643.18136
2855,126,Ideal,H,VVS2,618,560,69,693,428,9286.62708
2856,53,Premium,H,SI1,594,600,524,526,312,1310.22001
2857,37,Ideal,H,VVS1,623,560,456,459,285,1011.13026
2858,102,Ideal,F,VS2,623,560,639,654,40,7731.85869
2859,92,Ideal,E,SI2,622,560,624,62,387,3741.22936
2860,92,Good,D,SI2,578,630,636,64,369,3653.34886
2861,7,Very Good,E,SI2,626,550,562,569,354,1929.98191
2862,78,Ideal,E,VS2,620,550,589,595,367,3593.87017
2863,43,Ideal,F,VVS2,615,550,485,488,299,1201.41549
2864,103,Ideal,D,SI1,624,570,647,644,403,6173.09915
2865,92,Ideal,I,SI1,621,550,624,629,389,3782.99208
2866,3,Good,F,SI1,636,550,433,428,274,567.73921
2867,9,Ideal,G,SI1,621,560,62,616,384,4145.74928
2868,71,Very Good,H,SI1,614,580,572,578,353,2329.65231
2869,37,Ideal,E,VS2,610,560,464,467,284,799.86862
2870,53,Premium,G,VS1,624,580,516,52,323,1677.26812
2871,102,Ideal,D,SI1,623,570,641,644,40,5472.35222
2872,51,Very Good,F,SI2,627,560,506,508,318,1037.10014
2873,41,Ideal,F,SI1,616,570,48,478,295,903.52799
2874,221,Premium,I,SI1,611,590,842,837,513,14495.85251
2875,208,Ideal,J,SI1,616,580,815,822,504,13237.48457
2876,103,Very Good,F,SI2,633,590,635,632,401,4289.80333
2877,31,Very Good,G,VVS1,599,620,435,437,261,807.51359
2878,125,Premium,H,VS2,604,590,696,692,419,7017.28178
2879,10,Very Good,F,VVS2,630,590,633,636,40,8014.14981
2880,153,Very Good,F,SI1,619,560,745,732,457,11754.34785
2881,42,Ideal,G,IF,623,540,482,485,301,1218.34297
2882,41,Very Good,G,VS2,614,592,476,478,293,867.51745
2883,122,Premium,D,VS2,620,600,679,674,422,9313.74785
2884,5,Good,G,VVS2,636,570,508,504,322,1477.71511
2885,43,Ideal,G,VVS2,619,550,484,486,30,1100.98533
2886,131,Premium,I,VS2,604,590,716,705,429,6686.2511
2887,41,Ideal,E,VS2,618,570,476,478,295,998.94115
2888,101,Very Good,H,SI1,630,570,634,636,40,4559.91096
2889,9,Very Good,I,VS2,614,580,622,625,383,3507.98974
2890,107,Ideal,E,VVS2,617,570,655,661,406,10426.43845
2891,201,Ideal,I,SI1,614,570,813,819,501,14715.04773
2892,153,Very Good,G,VS1,628,590,732,736,461,12718.49779
2893,41,Very Good,D,VS2,621,530,478,482,298,962.33365
2894,33,Ideal,I,VVS1,617,557,443,445,274,688.84077
2895,165,Ideal,G,IF,624,550,761,753,472,18700.43727
2896,154,Ideal,G,VS2,608,570,744,746,453,13028.22968
2897,5,Premium,F,VS2,614,590,512,51,314,1441.81441
2898,102,Fair,H,I1,615,600,64,634,392,2880.16326
2899,51,Ideal,E,VS2,614,550,52,515,318,1691.35462
2900,154,Premium,J,VVS1,624,590,738,736,46,10123.05229
2901,102,Premium,H,VS2,612,580,647,65,397,5448.90308
2902,77,Premium,F,VVS2,605,560,594,59,358,3853.03325
2903,52,Good,F,VS1,612,620,512,505,311,1358.50905
2904,24,Very Good,D,VS1,622,580,395,399,247,592.02043
2905,3,Ideal,E,VS1,608,570,433,436,264,646.66684
2906,71,Very Good,H,SI1,607,600,573,576,349,2232.58021
2907,12,Ideal,I,VS2,615,570,68,675,417,5662.12108
2908,28,Ideal,E,VVS2,624,560,416,42,261,659.70587
2909,8,Ideal,F,VS2,627,540,591,595,372,3603.35185
2910,101,Ideal,E,VVS1,620,570,639,645,398,11111.17818
2911,9,Premium,H,SI1,610,590,616,611,374,3443.48869
2912,41,Ideal,D,VS1,613,540,483,48,295,1126.16258
2913,41,Very Good,F,SI2,626,540,475,477,298,575.01639
2914,73,Premium,F,SI1,621,580,574,572,356,2474.15094
2915,35,Ideal,E,VVS2,613,560,454,46,28,739.72544
2916,102,Premium,F,VS2,624,590,64,645,401,6774.97691
2917,91,Ideal,H,VS1,629,550,623,613,389,4287.34196
2918,97,Ideal,H,VVS1,604,570,64,648,389,7152.61296
2919,5,Premium,D,SI1,628,580,506,503,317,1462.19243
2920,10,Good,J,VS2,587,610,65,652,382,3666.05648
2921,71,Very Good,E,SI1,631,580,565,569,358,2228.90405
2922,39,Ideal,G,IF,619,540,467,473,291,1149.00311
2923,122,Ideal,F,VS2,615,570,687,691,424,9564.77583
2924,106,Premium,F,VS2,618,600,658,653,405,6705.59235
2925,3,Premium,J,SI1,627,590,427,421,266,219.53404
2926,101,Very Good,G,SI2,621,600,638,635,395,4059.43218
2927,33,Very Good,I,VVS2,621,560,441,445,275,639.57248
2928,76,Ideal,G,SI2,617,550,587,59,363,2307.53546
2929,151,Ideal,G,VS1,616,560,737,734,453,13835.76296
2930,121,Very Good,F,VS2,635,580,676,673,428,7794.29724
2931,125,Premium,H,VS1,627,590,682,686,429,7183.99663
2932,159,Ideal,J,VS2,629,580,745,739,466,8533.7238
2933,12,Ideal,J,SI2,625,570,68,674,423,4892.90072
2934,113,Ideal,F,SI1,597,570,682,679,406,5721.78141
2935,24,Very Good,E,VVS2,597,600,408,41,244,825.99517
2936,15,Very Good,E,VS1,595,610,743,746,443,14678.76022
2937,46,Very Good,E,VS2,598,596,507,514,305,1236.17838
2938,74,Good,J,VS2,606,626,579,585,353,1989.93299
2939,101,Premium,F,VS1,612,590,648,642,395,7330.81773
2940,33,Premium,I,SI1,604,590,45,454,273,430.14285
2941,72,Ideal,H,SI2,613,550,578,581,355,2247.8176
2942,9,Very Good,F,VS2,622,570,617,624,386,4651.14943
2943,151,Good,G,VVS2,638,590,728,724,463,13581.84075
2944,25,Very Good,D,VVS1,638,540,394,399,253,1211.22198
2945,154,Premium,E,VS2,608,580,739,744,451,14931.76667
2946,5,Very Good,E,VS1,614,550,509,514,314,1589.02754
2947,171,Very Good,F,VS2,585,610,788,779,458,17016.47113
2948,128,Ideal,G,IF,608,570,702,705,428,12672.97651
2949,201,Fair,G,I1,702,570,753,75,527,6459.48318
2950,31,Good,D,SI1,635,580,427,43,272,755.24147
2951,34,Ideal,E,VVS1,619,560,451,447,278,944.24291
2952,53,Ideal,E,VS2,621,560,52,517,322,1730.57155
2953,11,Premium,I,SI2,629,590,66,653,413,3665.51259
2954,34,Very Good,D,SI1,596,610,45,453,269,665.622
2955,42,Premium,F,SI1,615,580,483,48,296,832.37703
2956,101,Very Good,F,IF,592,600,648,659,387,10497.89895
2957,41,Ideal,F,IF,614,560,477,481,294,1339.65778
2958,7,Premium,E,SI2,628,590,569,564,356,2076.44854
2959,105,Ideal,H,SI2,620,570,654,65,404,4243.35026
2960,101,Good,G,VS2,639,540,631,637,405,5542.95543
2961,78,Premium,F,SI1,624,580,583,58,363,2677.42146
2962,32,Ideal,G,VVS2,620,550,44,444,274,732.3194
2963,108,Very Good,G,SI2,628,560,648,66,411,4018.61587
2964,53,Very Good,G,SI1,625,550,512,524,324,1260.09015
2965,32,Ideal,E,IF,626,550,438,441,275,998.60071
2966,73,Premium,D,SI1,625,590,575,568,357,2575.13385
2967,103,Good,H,SI1,631,560,635,639,402,5090.24383
2968,161,Premium,J,IF,621,580,753,747,466,10751.1089
2969,10,Very Good,F,SI1,631,560,636,634,401,5583.65466
2970,9,Premium,I,VS2,619,590,62,614,382,3324.45784
2971,103,Premium,I,SI1,616,590,646,649,399,4517.4341
2972,10,Ideal,I,SI2,617,560,645,641,397,4360.2225
2973,41,Very Good,D,VS1,629,570,473,475,298,1052.94234
2974,7,Fair,E,SI2,646,530,558,563,362,1841.29842
2975,3,Premium,F,VS2,627,580,43,425,268,640.04534
2976,33,Ideal,E,VS2,619,560,44,445,274,742.35317
2977,121,Very Good,J,VS2,630,570,673,677,425,4793.14627
2978,101,Fair,G,VS2,645,570,626,62,402,5096.98253
2979,73,Premium,G,VS1,614,580,582,577,356,2761.43006
2980,43,Ideal,I,VVS1,606,570,488,494,297,902.63243
2981,38,Ideal,G,VVS2,600,560,472,476,284,1098.40942
2982,7,Fair,G,I1,667,550,564,549,371,940.13454
2983,3,Premium,F,VVS2,595,590,442,438,262,637.09381
2984,53,Ideal,G,VS2,618,560,521,518,321,1498.91453
2985,54,Ideal,G,VS2,604,570,533,526,32,1549.98178
2986,3,Ideal,E,VS2,628,560,432,428,27,606.37011
2987,13,Premium,H,SI2,604,610,709,704,427,5579.45286
2988,10,Very Good,H,SI1,621,580,644,645,40,4694.76773
2989,46,Ideal,H,VS1,612,550,496,504,306,1264.44006
2990,103,Ideal,D,SI2,618,540,646,652,401,5209.20146
2991,73,Ideal,G,SI1,621,560,574,579,358,2575.47072
2992,102,Ideal,G,VS1,616,550,653,646,40,7277.41397
2993,83,Ideal,G,SI1,623,570,599,608,376,3468.00545
2994,115,Ideal,G,SI2,623,560,667,675,418,4830.28899
2995,152,Very Good,H,SI1,634,550,725,73,461,9127.95874
2996,37,Very Good,G,VS2,612,570,459,463,282,704.84749
2997,103,Ideal,H,SI1,624,560,645,65,404,5118.5628
2998,151,Premium,H,VS2,615,580,745,732,445,10609.45838
2999,76,Good,E,VS2,632,560,582,586,369,3141.82833
3000,33,Premium,G,VS1,616,600,441,446,273,750.91628
3001,116,Ideal,G,IF,623,550,673,679,421,10420.26152
3002,41,Premium,F,VVS1,621,560,479,478,297,1207.9778
3003,9,Ideal,I,VS1,616,560,622,616,381,3605.37138
3004,84,Very Good,E,SI1,634,550,60,595,379,3386.40456
3005,6,Ideal,F,SI1,615,580,538,541,332,1679.63505
3006,4,Ideal,F,SI2,621,540,475,478,296,604.62558
3007,43,Very Good,F,SI2,616,590,48,484,297,779.8094
3008,51,Premium,E,SI1,623,580,512,505,317,1318.54467
3009,7,Very Good,H,VS2,632,570,558,562,354,2299.31588
3010,106,Very Good,D,SI1,594,570,665,672,397,5611.82433
3011,54,Ideal,F,VVS2,607,560,527,53,321,2207.86273
3012,5,Ideal,D,VS2,620,560,51,513,317,1806.46302
3013,41,Premium,E,VS1,599,580,483,488,291,908.20217
3014,37,Premium,E,SI1,618,580,459,464,285,693.5499
3015,96,Premium,J,SI1,629,590,63,622,394,3250.3878
3016,167,Ideal,F,VS2,618,570,762,758,47,15992.6088
3017,54,Premium,G,VS1,611,600,528,523,321,1538.79522
3018,31,Ideal,D,VS2,626,560,436,433,272,770.53925
3019,31,Premium,G,VS1,624,580,431,434,27,629.49021
3020,57,Very Good,G,VS2,599,546,543,546,326,1734.93311
3021,33,Very Good,H,SI1,630,560,441,442,278,485.08169
3022,33,Very Good,F,VS2,632,560,441,439,278,596.60261
3023,81,Ideal,E,VS2,620,550,599,597,371,3761.26834
3024,36,Very Good,H,VS1,616,590,452,457,28,622.39751
3025,101,Very Good,G,SI1,599,560,645,66,391,5094.89364
3026,51,Very Good,F,VS1,624,590,504,509,316,1501.40746
3027,56,Ideal,I,IF,619,540,529,534,329,1958.27687
3028,33,Ideal,H,VVS2,622,560,446,444,277,862.65569
3029,102,Premium,D,SI2,600,620,659,65,393,4361.59705
3030,111,Very Good,F,VS1,621,580,663,67,414,8003.51765
3031,56,Very Good,D,IF,607,560,534,536,325,3266.60557
3032,33,Ideal,E,SI1,619,560,446,449,277,641.28848
3033,37,Premium,J,VS2,611,600,463,46,282,352.12789
3034,121,Ideal,G,SI2,620,560,683,681,423,5312.92739
3035,56,Ideal,I,VVS1,615,550,533,537,329,1784.07325
3036,111,Very Good,J,VS1,599,560,68,677,407,4775.83876
3037,53,Very Good,I,VS1,616,567,518,521,32,1206.0747
3038,35,Very Good,D,VS2,626,560,448,45,281,1003.94603
3039,43,Ideal,J,IF,624,560,487,484,303,815.74886
3040,155,Premium,H,VS2,607,590,75,746,454,11152.48151
3041,71,Ideal,G,VS2,617,570,575,572,354,2826.83392
3042,41,Very Good,F,SI1,625,580,474,477,297,705.44278
3043,209,Premium,H,SI2,609,580,823,82,50,13080.47612
3044,72,Ideal,F,SI2,619,540,583,573,357,2258.13832
3045,43,Ideal,D,SI1,615,560,487,482,298,978.70862
3046,102,Ideal,H,SI1,618,570,648,641,398,5130.30639
3047,56,Ideal,D,VS1,625,560,526,53,33,2085.97236
3048,53,Ideal,D,SI2,614,560,524,522,321,1239.92467
3049,31,Ideal,F,IF,623,540,433,434,27,941.18036
3050,37,Premium,E,VVS2,597,610,471,467,28,911.8101
3051,33,Very Good,D,VVS1,612,590,44,443,27,1117.85123
3052,4,Very Good,E,SI1,598,610,476,481,286,781.65211
3053,71,Very Good,F,SI1,611,570,571,574,35,2290.88685
3054,9,Good,F,VS2,628,580,604,609,381,4327.83849
3055,115,Very Good,G,VS2,601,600,675,68,408,6483.7965
3056,27,Very Good,G,VVS1,629,550,412,415,26,690.66993
3057,121,Premium,H,SI2,611,600,691,686,421,5171.08502
3058,102,Very Good,J,VS2,593,580,656,662,391,4512.03047
3059,99,Very Good,G,SI1,628,560,634,636,399,4790.45287
3060,32,Premium,G,VS2,608,590,444,441,269,599.08127
3061,10,Premium,F,SI2,604,580,647,644,39,4176.07736
3062,10,Fair,G,SI1,430,590,632,627,397,4413.14421
3063,122,Ideal,I,SI1,608,570,695,689,421,5645.83478
3064,31,Very Good,H,SI1,610,610,433,439,266,427.7619
3065,7,Ideal,D,VVS2,614,560,572,575,353,4650.47871
3066,5,Good,E,SI1,640,570,504,499,321,1272.30636
3067,52,Premium,E,VVS2,601,580,523,518,313,1787.21711
3068,34,Premium,F,VS2,626,580,446,449,28,627.41642
3069,139,Good,F,SI2,638,550,705,708,451,6771.32476
3070,103,Ideal,G,VVS1,620,560,654,65,404,8525.04111
3071,103,Ideal,G,VS1,630,560,646,643,406,7269.50511
3072,34,Ideal,H,SI1,607,560,452,458,276,610.9442
3073,3,Ideal,E,IF,609,560,431,433,263,911.5676
3074,101,Premium,I,SI2,626,580,643,638,401,3718.6623
3075,33,Ideal,E,SI1,624,560,441,443,276,617.74306
3076,4,Very Good,I,SI1,632,540,469,467,296,555.22986
3077,219,Premium,J,SI2,588,580,857,853,503,12069.09889
3078,91,Premium,I,SI2,620,590,618,623,385,2980.62225
3079,128,Premium,H,SI1,621,620,688,683,426,6450.14076
3080,42,Ideal,H,VS1,610,570,485,489,297,985.59592
3081,31,Ideal,H,VS2,622,550,437,435,271,629.57271
3082,101,Premium,G,VS2,612,570,646,641,394,6208.10477
3083,103,Ideal,H,SI1,623,560,645,648,403,5580.49986
3084,202,Premium,F,SI2,610,590,82,813,498,16536.99941
3085,42,Premium,G,VS1,624,590,48,478,299,1118.20332
3086,31,Premium,G,SI1,621,580,433,436,27,605.80144
3087,36,Ideal,D,VS1,618,550,458,454,282,892.47646
3088,58,Ideal,G,VS2,619,560,534,538,332,1885.2309
3089,46,Ideal,I,VVS2,614,570,496,50,306,1077.33839
3090,51,Ideal,D,VS2,619,550,519,515,32,1560.00271
3091,33,Ideal,H,IF,621,540,444,448,277,909.7344
3092,74,Premium,G,SI2,601,580,589,586,353,2231.86628
3093,74,Good,D,VVS1,592,626,585,587,347,4828.38107
3094,9,Very Good,E,VS2,628,570,613,616,386,4573.39872
3095,71,Ideal,D,SI2,613,570,578,571,352,2431.61304
3096,4,Premium,G,VVS1,603,580,483,479,29,1084.40447
3097,24,Very Good,F,VVS1,594,600,404,408,241,681.26213
3098,59,Ideal,G,VS2,620,570,531,54,332,1837.27326
3099,32,Ideal,G,VVS2,619,570,438,441,272,911.28422
3100,103,Premium,H,VS1,625,590,643,647,403,6005.49611
3101,10,Premium,H,VS2,589,560,653,651,384,4968.60462
3102,10,Good,F,SI2,594,640,652,648,386,4065.5747
3103,41,Premium,J,VS1,608,610,479,472,289,552.38461
3104,101,Premium,H,VS2,626,610,633,629,395,5137.87433
3105,101,Very Good,E,SI1,631,570,64,637,403,5541.42819
3106,33,Very Good,E,VS2,628,560,441,445,278,561.20068
3107,44,Premium,H,VVS1,601,580,492,496,297,1140.15304
3108,106,Ideal,I,SI1,618,550,654,657,404,4606.0298
3109,9,Very Good,G,SI1,624,590,61,615,382,3972.1767
3110,81,Premium,E,SI2,625,590,597,59,371,2561.05804
3111,43,Ideal,E,VS2,620,570,485,482,30,854.94415
3112,32,Ideal,D,SI1,626,550,439,436,274,631.65054
3113,9,Fair,G,SI2,653,590,607,60,394,3186.43837
3114,9,Premium,H,VS1,627,600,612,607,382,3917.29231
3115,203,Premium,I,SI2,628,590,808,804,506,13055.91675
3116,53,Good,E,VS2,637,550,515,512,327,1389.56773
3117,102,Ideal,F,VS1,615,560,65,647,399,8125.88898
3118,71,Very Good,F,VS2,631,580,565,57,358,2446.38423
3119,4,Ideal,I,VVS2,616,560,475,476,293,916.83257
3120,73,Ideal,F,VVS2,617,540,582,576,357,3858.71553
3121,72,Ideal,D,VS1,609,560,579,586,355,3707.018
3122,101,Ideal,D,SI2,605,570,653,66,397,4996.09139
